retailer,manufacturer,product_name,category,price,url
techmatched,Buy,Buy MSI B450M-A Pro Max II Motherboard in Pakistan | TechMatched,motherboards,23000.0,https://techmatched.pk/product/buy-msi-b450m-a-pro-max-motherboard-pk-tm/
1,Buy Asus ProArt X870E-Creator Wifi Motherboard in Pakistan | TechMatched,techmatched,19000000,https://techmatched.pk/product/asus-proart-x870e-creator-wifi-motherbd-tm/,True
2,Buy Asus ProArt Z890-Creator Wifi Z890 Motherboard in Pakistan | TechMatched,techmatched,17999900,https://techmatched.pk/product/asus-proart-z890-creator-wifi-motherboard/,True
3,Buy MSI MPG X870E CARBON WIFI Motherboard in Pakistan | TechMatched,techmatched,14499900,https://techmatched.pk/product/msi-mpg-x870e-carbon-wifi-atx-motherboard/,True
4,Buy ASUS TUF GAMING X870-PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,10499900,https://techmatched.pk/product/asus-tuf-gaming-x870-plus-wifi-motherboard/,True
5,Buy MSI Z890 GAMING PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,9900000,https://techmatched.pk/product/msi-z890-gaming-plus-wifi-motherboard/,True
6,Buy MSI X870E Gaming Plus WiFi Motherboard in Pakistan | TechMatched,techmatched,9899900,https://techmatched.pk/product/msi-x870e-gaming-plus-wifi-atx-motherboard/,True
7,Buy Colorful iGame X870 Senna V14 Motherboard in Pakistan | TechMatched,techmatched,9349900,https://techmatched.pk/product/colorful-igame-x870-senna-v14-motherboard/,True
8,Buy MSI MAG Z790 TOMAHAWK MAX WIFI Motherboard in Pakistan | TechMatched,techmatched,9199900,https://techmatched.pk/product/msi-mag-z790-tomahawk-max-wifi-motherboard/,True
9,Buy MSI Pro X870E-P WiFi Motherboard in Pakistan | TechMatched,techmatched,8999900,https://techmatched.pk/product/msi-pro-x870e-p-wifi-am5-atx-motherboard/,True
10,Buy MSI PRO Z890-P WIFI Motherboard in Pakistan | TechMatched,techmatched,8900000,https://techmatched.pk/product/msi-pro-z890-p-wifi-motherboard/,True
