retailer,manufacturer,product_name,category,price,url
techmatched,Buy,Buy DeepCool Gammaxx L240 A-RGB Liquid Cooler in Pakistan | TechMatched,cpu_coolers,16500.0,https://techmatched.pk/product/buy-deepcool-gammaxx-l240-a-rgb-liquid-cool/
techmatched,Buy,Buy EASE ELC240 Liquid Cooler in Pakistan | TechMatched,cpu_coolers,16500.0,https://techmatched.pk/product/buy-ease-elc240-liquid-cooler-in-pakistan/
techmatched,Buy,Buy ID Cooling FROZN A620 GDL Air Cooler in Pakistan | TechMatched,cpu_coolers,16499.0,https://techmatched.pk/product/buy-id-cooling-frozn-a620-gdl-air-cooler/
techmatched,Buy,Buy Silverstone Hydrogon D140 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,16000.0,https://techmatched.pk/product/silverstone-hydrogon-d140-argb-aircooler-tm/
techmatched,Buy,Buy Cooler Master Hyper 622 Halo Air Cooler in Pakistan | TechMatched,cpu_coolers,13800.0,https://techmatched.pk/product/buy-cooler-master-hyper-622-air-cooler-pak/
techmatched,Buy,Buy Silverstone Hydrogon D120 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,13200.0,https://techmatched.pk/product/buy-silverstone-d120-air-cooler-in-pakistan/
techmatched,Buy,Buy 1st Player TS1-240 ARGB Liquid Cooler in Pakistan | TechMatched,cpu_coolers,12000.0,https://techmatched.pk/product/buy-1st-player-ts1-liquid-cooler-in-pak-tm/
techmatched,Buy,Buy Alseye M120D Air Cooler in Pakistan | TechMatched,cpu_coolers,12000.0,https://techmatched.pk/product/buy-alseye-m120d-air-cooler-in-pakistan-tm/
techmatched,Buy,Buy DeepCool AK400 Digital Air Cooler in Pakistan | TechMatched,cpu_coolers,11500.0,https://techmatched.pk/product/buy-deepcool-ak400-digital-air-cooler-pak/
techmatched,Buy,Buy Silverstone Argon V140 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,11500.0,https://techmatched.pk/product/buy-silverstone-v140-air-cooler-in-pakistan/
techmatched,Buy,Buy ID Cooling FROZN A620 PRO SE ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,11000.0,https://techmatched.pk/product/buy-frozn-a620-pro-se-argb-liquid-cpu-cooler-in-pak-tm/
techmatched,Buy,Buy Cougar Forza 50 Premium Single Tower CPU Air Cooler in Pakistan | TechMatched,cpu_coolers,11000.0,https://techmatched.pk/product/buy-cougar-forza-50-cpu-air-cooler-in-pk-tm/
techmatched,Buy,Buy ID-Cooling FROZN A410 GDL Gold Air Cooler in Pakistan | TechMatched,cpu_coolers,10500.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-gdl-air-cooler/
techmatched,Buy,Buy ID Cooling FROZN A410 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,10500.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-b-air-cooler-pak/
techmatched,Buy,Buy ID Cooling FROZN A410 DW Dual Fan Air Cooler in Pakistan | TechMatched,cpu_coolers,10499.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-dw-dual-fan/
techmatched,Buy,Buy DeepCool AK400 Zero Dark Plus Air Cooler in Pakistan | TechMatched,cpu_coolers,10000.0,https://techmatched.pk/product/buy-deepcool-ak400-zero-dark-plus-aircooler/
techmatched,Buy,Buy ID Cooling FROZN A410 TD Black Air Cooler in Pakistan | TechMatched,cpu_coolers,9500.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-td-air-cooler-in-pak-tm/
techmatched,Buy,Buy ID-COOLING SE-224-XTS ARGB CPU Cooler in Pakistan | TechMatched,cpu_coolers,9500.0,https://techmatched.pk/product/buy-id-cooling-se-224-xts-cpu-cooler-in-pak/
techmatched,Buy,Buy ID Cooling FROZN A410 DK Dual Fan Black Air Cooler in Pakistan | TechMatched,cpu_coolers,9499.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-dk-dual-fan-air-c/
techmatched,Buy,Buy DeepCool Gammaxx GT A-RGB CPU Air Cooler in Pakistan | TechMatched,cpu_coolers,9000.0,https://techmatched.pk/product/buy-deepcool-argb-cpu-air-cooler-pakistan/
techmatched,Buy,Buy Cooler Master Hyper 212 Halo Air Cooler in Pakistan | TechMatched,cpu_coolers,8900.0,https://techmatched.pk/product/buy-cooler-master-hyper-212-halo-cooler-pak/
techmatched,Buy,Buy DeepCool AG400 Digital Air Cooler in Pakistan | TechMatched,cpu_coolers,8500.0,https://techmatched.pk/product/buy-deepcool-ag400-digital-air-cooler-in-pk/
